frame_proc,global_id,team_id,distance_m,ball_x_m,ball_y_m,player_x_m,player_y_m,ball_source
6568,17,team_0,0.8104,22.299271289208807,11.001389609464278,22.170427756737574,11.801525828199203,observed
6569,17,team_0,0.8182,22.300014148961484,11.000190603830685,22.173168524182984,11.808466868938696,observed
6570,17,team_0,0.8254,22.300727097683232,10.999414679637827,22.18128816523492,11.81614860332959,observed
6571,17,team_0,0.8487,22.302901735801086,10.986923492901267,22.183654494573915,11.827197749886281,observed
6572,17,team_0,0.8499,22.303773631472723,10.98691473679846,22.18468431138093,11.828447821921621,observed
6573,17,team_0,0.8743,22.306638418318244,10.982978898431062,22.18658522894901,11.848996531218916,observed
6574,17,team_0,0.8767,22.307407396398954,10.986542558337995,22.1873825103274,11.854996356458873,observed
6575,17,team_0,0.8613,22.313974848055803,11.0040984767826,22.190912280085332,11.85658612376152,observed
6576,17,team_0,0.8074,22.319904127949542,11.063957269613462,22.19541493218646,11.861696854332092,observed
6577,17,team_0,0.784,22.321565132616335,11.087591592782665,22.196931930267123,11.861613886433469,observed
6578,17,team_0,0.7699,22.32466270639649,11.09717946170142,22.203689424396558,11.857474970460837,observed
6579,17,team_0,0.7456,22.32951719330808,11.136448043541996,22.21164640747287,11.87264395488021,observed
6580,17,team_0,0.677,22.33128012041077,11.167479376946794,22.21650584557647,11.83469732245974,observed
6581,17,team_0,0.5267,22.33324922670057,11.19899720391373,22.2161616902091,11.712538752957794,observed
6582,17,team_0,0.4765,22.333816944262793,11.200840845999315,22.215439170320977,11.662446191138109,observed
6583,17,team_0,0.4031,22.33288530605457,11.211421634309003,22.217258191623372,11.597570181854532,observed
6584,17,team_0,0.4538,22.333012939457298,11.231029027254142,22.223505347482437,11.671386243112627,observed
6585,17,team_0,0.5914,22.33867350310574,11.250160410613471,22.228167305999392,11.831126200407244,observed
6586,17,team_0,0.6322,22.342749510648936,11.276144973491274,22.237127512573867,11.899460417784152,observed
6587,17,team_0,0.649,22.344337987863245,11.287924207942506,22.241231756490652,11.928708700873287,observed
6588,17,team_0,0.6587,22.346553155624186,11.278697720749669,22.239692861435117,11.928693561077377,observed
6589,17,team_0,0.6655,22.34811632339742,11.276905389211299,22.245372210716656,11.934413120003258,observed
6590,17,team_0,0.6428,22.34756957790046,11.27138830028457,22.25065467929241,11.90687868502152,observed
6591,17,team_0,0.5936,22.34611295959924,11.269497061464897,22.242609376647096,11.853988160042398,observed
6592,17,team_0,0.5683,22.34558191216406,11.276838509154363,22.2388736587052,11.83498833369774,observed
6593,17,team_0,0.3005,22.343920199015276,11.283591271819732,22.19754273565135,11.545992007568076,observed
6594,17,team_0,0.2169,22.346935349114933,11.292537904993535,22.133273042561537,11.329825940157464,observed
6595,17,team_0,0.407,22.347430732007393,11.315250522366886,22.083483115262773,11.625041235690786,observed
6596,17,team_0,0.372,22.34910917668069,11.329784950296114,22.05821207399466,11.561703441508289,observed
6597,17,team_0,0.3862,22.349691422303387,11.32325020384107,22.048623196718204,11.565092223789813,observed
6598,17,team_0,0.3321,22.34819956982309,11.333193262228514,22.049624436133133,11.187830742797944,observed
6599,17,team_0,0.5243,22.34728093412095,11.34869006226291,22.084522748389546,10.89494759340363,observed
6600,17,team_0,0.2373,22.34010620615658,11.361396787385436,22.180266937881896,11.186029966247581,observed
6601,17,team_0,0.4337,22.42315892993713,11.421852197977145,22.28954364489492,11.834406907344041,observed
6602,17,team_0,0.6285,22.456191766774353,11.434250231640988,22.322998450812033,12.048505938390058,observed
6636,5,team_0,1.4944,27.753951329167922,13.47291491026376,27.527500240285008,14.950043374293971,observed
6637,5,team_0,1.4795,27.881380628699485,13.53479957902464,27.64826747508196,14.995825927432563,observed
6638,5,team_0,1.434,27.82340047177765,13.487644590239723,27.599262263245734,14.904023152751702,observed
6639,5,team_0,1.3887,27.791118383812023,13.43027305175544,27.59027394924897,14.804337427019084,observed
6640,5,team_0,1.3307,27.755285194570185,13.375046123025784,27.588939636314695,14.695326430033234,observed
6641,5,team_0,1.3272,27.694013654252036,13.293641838060676,27.55860464828195,14.613958150590763,observed
6642,5,team_0,1.3194,27.813612841494603,13.339164262215075,27.676756210568204,14.651407833072604,observed
6643,5,team_0,1.3359,27.766769428396938,13.303216060772899,27.63862186564285,14.63299711483569,observed
6644,5,team_0,1.3311,27.73520503998298,13.263189251732953,27.61246438767875,14.588642450576486,observed
6645,5,team_0,1.3014,27.715039277094995,13.205272924219098,27.59948443621589,14.501556324430473,observed
6646,5,team_0,1.2693,27.656664453342795,13.148940938857384,27.55338083842751,14.414075578574705,observed
6647,5,team_0,1.2602,27.774808467360927,13.158478761111116,27.66345654038426,14.413785368662106,observed
6648,5,team_0,1.2473,27.73985190962234,13.116890842736796,27.638587652611015,14.360076739245667,observed
6649,5,team_0,1.2565,27.72842614662411,13.027561363555266,27.63542387456456,14.280573233746846,observed
6650,5,team_0,1.2514,27.71590476549885,12.971182258827364,27.637952069616098,14.220179835090738,observed
6651,5,team_0,1.2102,27.726095684090062,12.895774722399326,27.672516128912356,14.104832562537261,observed
6652,5,team_0,1.1941,27.829375175833416,12.93529455233298,27.7755065885202,14.128188990665638,observed
6653,5,team_0,1.1214,27.825765838107944,12.880746270551677,27.793334451269963,14.001640991158096,observed
6654,5,team_0,1.029,27.74010990411817,12.871015056551943,27.74202230799568,13.900033799842113,observed
6655,5,team_0,1.0081,27.70076346863468,12.780716423040811,27.673362321633554,13.788474821939213,observed
6656,5,team_0,0.9836,27.660251126174895,12.779450360284828,27.60168887630999,13.76126871155216,observed
6657,5,team_0,0.98,27.744249321906246,12.827451924752992,27.667527932564813,13.804395638883028,observed
6658,5,team_0,0.9944,27.729898598118744,12.804190127078304,27.637218211151502,13.794277790295101,observed
6659,5,team_0,1.0312,27.711906867932893,12.753029078505527,27.609732555257153,13.779130139480134,observed
6660,5,team_0,1.0109,27.605375315188464,12.764190936914781,27.55937661415023,13.774028684975148,observed
6661,5,team_0,1.0083,27.52584919620723,12.725297168447572,27.52491061775452,13.733610190912247,observed
6662,5,team_0,1.0054,27.57460183489104,12.746650721659584,27.58534909583439,13.751991963830983,observed
6663,5,team_0,1.0182,27.514421408198498,12.729903763107762,27.553989102043474,13.747377599410056,observed
6664,5,team_0,1.0168,27.408837691570064,12.709435205337497,27.53024544954693,13.71894938606725,observed
6665,5,team_0,0.9694,27.319316275659027,12.71517874874149,27.511582852171053,13.665277543336039,observed
6666,5,team_0,0.9287,27.233178418999145,12.72624776857223,27.48084577489457,13.621353475593308,observed
6667,5,team_0,0.9124,27.24325418142097,12.748822764357012,27.509435452169797,13.621536432560708,observed
6668,5,team_0,0.8965,27.16559251905835,12.713960135009968,27.455663060332792,13.562218604994058,observed
6669,5,team_0,0.8853,27.10215158878305,12.741973215224371,27.391017143679047,13.578872354470853,observed
6670,5,team_0,0.8543,27.106020633207244,12.723571860628601,27.380637804718365,13.53250671382895,observed
6671,5,team_0,0.8578,27.045450366656173,12.770525983408357,27.263599927322876,13.600096765989178,observed
6672,5,team_0,0.8715,27.020762848909584,12.800108477997805,27.216944808802513,13.649265583602588,observed
6673,5,team_0,0.7848,26.98989841516756,12.798690512177522,27.188246317513144,13.558002310100512,observed
6674,5,team_0,0.7578,26.9499734709556,12.812900530929884,27.14139314755891,13.546155531045796,observed
6675,5,team_0,0.7683,26.899250359597332,12.832214783505071,27.093391124319695,13.57561529265249,observed
6676,5,team_0,0.889,26.832521290885012,12.84831335425472,26.984920281065047,13.724191728430181,observed
6677,5,team_0,0.9349,26.78176403589591,12.852650518217487,26.91936727229837,13.777331055850878,observed
6678,5,team_0,0.9755,26.75805744312234,12.843669093872313,26.873000321358244,13.812398629206914,observed
6679,5,team_0,0.9724,26.737211707287994,12.856174115385642,26.82606675289213,13.824497699444827,observed
6680,5,team_0,0.9954,26.71332316674467,12.854198866620697,26.759698935887013,13.848477010441748,observed
6681,5,team_0,1.0313,26.6325270828848,12.816668265374044,26.71607864791937,13.844614158202303,observed
6682,5,team_0,1.0477,26.563897711826765,12.782412358160508,26.66755524522295,13.824925094170698,observed
6683,5,team_0,1.2702,26.285741128822412,12.604145246267775,26.62796295821265,13.827417771593847,interpolated
6692,3,team_1,0.6951,24.019763468006705,12.836048306364553,24.61798390669063,13.189975648788556,observed
6693,3,team_1,0.9842,23.875872712453052,12.643859339809103,24.66174161798359,13.236281651155391,interpolated
6694,3,team_1,1.3372,23.729432048159566,12.449162279749553,24.737875442672873,13.327274282733267,observed
6699,19,team_1,1.4645,23.164783476349637,12.792616511876545,22.823230661908855,11.368540045499188,observed
6700,19,team_1,1.2529,23.077084949502005,12.690383091116246,22.815677715233843,11.465028559659132,observed
6701,19,team_1,1.0832,22.927592999272285,12.580080210794865,22.742958715520345,11.51273936680608,observed
6702,19,team_1,1.0347,22.763921294452043,12.493968491466552,22.5948860829848,11.47315120964874,observed
6703,19,team_1,0.9743,22.673310054433326,12.505807602289407,22.583976955502827,11.535622277962835,observed
6704,19,team_1,0.7919,22.635954893364033,12.49671390476089,22.64061081717577,11.70480361344845,observed
6705,19,team_1,0.7538,22.6450947544547,12.727965301056022,22.720893725776506,11.977993856406192,observed
6706,19,team_1,0.5685,22.612804174615444,12.725524453088983,22.73867750139236,12.171090044237637,observed
6707,19,team_1,0.4781,22.411649658992456,12.617925744873663,22.54674426326475,12.159331310885264,observed
6708,19,team_1,0.4333,22.392151311619656,12.629073149825064,22.53653236005836,12.220577630491166,observed
6709,19,team_1,0.4314,22.31851106612069,12.614315054799208,22.446647326681276,12.202373668607656,observed
6710,19,team_1,0.2838,22.248633889279493,12.601889380248112,22.42657876453905,12.38085464001337,observed
6711,19,team_1,0.2536,22.18802050655037,12.616020044301472,22.42678958588203,12.701420294563206,observed
6712,19,team_1,0.3279,21.968104000637915,12.557010618678879,22.229165512898756,12.755394884989045,observed
6713,19,team_1,0.5391,21.94467902967073,12.61493030700051,22.245078524994792,13.062543527399216,observed
6714,19,team_1,0.6069,21.931937657218068,12.59073934408369,22.236742696804637,13.115573675517048,observed
6715,19,team_1,0.6423,21.853215462837174,12.552446097756794,22.17705756189762,13.107077921003441,observed
6716,19,team_1,0.6822,21.79223348993499,12.484704130753737,22.140384090752324,13.071409689174375,observed
6717,19,team_1,0.7064,21.6019577478967,12.41096504655032,21.96345334572628,13.017846719025375,observed
6718,19,team_1,0.6229,21.561920460289333,12.453096295197904,21.899924713566257,12.976294718378545,observed
6719,19,team_1,0.5862,21.51607592236718,12.447420107171636,21.842575332192336,12.93426523006368,observed
6720,19,team_1,0.7349,21.472527036430478,12.422227249312785,21.820226396830456,13.069682071661344,observed
6721,19,team_1,0.7398,21.466609944739304,12.449994245309803,21.789109573488236,13.11578964106994,observed
6722,19,team_1,0.743,21.29500090103769,12.410629830068341,21.61324911330411,13.082033864063167,observed
6723,19,team_1,0.7165,21.32413632082039,12.438803950536265,21.596926262217462,13.10138634945429,observed
6724,19,team_1,0.6826,21.373107690348597,12.469527750113812,21.59073842193993,13.11652529875433,observed
6725,19,team_1,0.7701,21.42101125328522,12.493395210191963,21.604183033030612,13.241419376038596,observed
6726,19,team_1,0.8066,21.452033984020503,12.503345674393193,21.61292487165725,13.29378630171457,observed
6727,19,team_1,0.8318,21.29349228293587,12.465561890852582,21.455876088086175,13.281401721422899,observed
6728,19,team_1,0.8521,21.322866177723707,12.45173523706806,21.460684765661362,13.292628878308392,observed
6729,19,team_1,0.8522,21.345312999638914,12.450976928199864,21.44958618301578,13.296783114784054,observed
6730,19,team_1,0.7875,21.413406374428572,12.506709111694658,21.455641858004093,13.293116780137366,observed
6731,19,team_1,0.7467,21.48661441263451,12.514926089564634,21.473553039299894,13.261561038418575,observed
6732,19,team_1,0.7327,21.336429776539596,12.507371885132843,21.31708739289986,13.239817937958165,observed
6733,19,team_1,0.3758,21.38644437811712,12.564879001702993,21.275802260652068,12.924057173818579,observed
6734,19,team_1,0.2023,21.397450799696035,12.593265419000467,21.21253595877036,12.675331264946106,observed
6735,19,team_1,0.4162,21.38794245981444,12.574655734577414,21.18861405691174,12.939987078768114,observed
6736,19,team_1,0.5025,21.426722638960797,12.596946657778677,21.285319253537185,13.07917959009302,observed
6737,19,team_1,0.5772,21.308521553869273,12.59437667003935,21.08380803694441,13.126016766546023,observed
6738,19,team_1,0.5731,21.33808624906731,12.605196164201287,21.121407105262342,13.135758855307827,observed
6739,19,team_1,0.5361,21.357591140349193,12.611154994554052,21.1962729282603,13.122384167620531,observed
6740,19,team_1,0.4601,21.361624080115273,12.596556674573279,21.228688777778647,13.037032674434746,observed
6741,19,team_1,0.502,21.386229218493277,12.658348520911538,21.296061241966314,13.152194573706986,observed
6742,19,team_1,0.5109,21.280671602273184,12.68295277452941,21.205406133696506,13.188231407169733,observed
6743,19,team_1,0.6485,21.258487016604732,12.508126542706844,21.18530151413706,13.15252432433377,observed
6744,19,team_1,0.7403,21.221388992920662,12.417490915083079,21.177583685265148,13.156532333223613,observed
6745,19,team_1,0.7394,21.131244193977,12.442021847710528,21.179248699169687,13.179885551402817,interpolated
6746,19,team_1,0.7626,21.04909939475667,12.454401340026665,21.15768858959134,13.209233296900523,interpolated
6747,19,team_1,0.7495,20.967550586139332,12.466819395861837,21.05855744768492,13.21073764682214,observed
6748,19,team_1,0.807,20.936740987873403,12.581625137694123,21.06134695170634,13.378958916305207,observed
6749,19,team_1,0.4488,20.892914931203954,12.747719349931426,21.01879586918865,13.178531055025042,interpolated
6750,19,team_1,0.1765,20.85059712107447,12.91011898377654,20.979569235194376,12.78968997076173,interpolated
6751,19,team_1,0.4549,20.80832030679166,13.07648757490499,20.986201781467024,12.657788017217502,observed
6752,19,team_1,0.5282,20.713388245786216,13.066904755024831,20.887995669595192,12.568395300083775,observed
6753,17,team_0,0.9493,20.679530494029052,12.965906298439343,21.095427099134632,13.819216873576543,observed
6754,17,team_0,0.9129,20.67023907196664,13.069993171184253,21.097487687779502,13.876721866974313,observed
6755,17,team_0,0.7501,20.6658452109886,13.234922984836322,21.0685118382883,13.86777980215119,observed
6756,17,team_0,0.7236,20.62603546238725,13.28581170441746,21.00081383285771,13.904776096516969,observed
6757,17,team_0,0.7126,20.531865990848686,13.312787265774988,20.897046941480873,13.92470735955144,observed
6758,19,team_1,0.3792,20.53316299766421,13.368125774499436,20.90936905295281,13.320683145060217,observed
6759,19,team_1,0.4947,20.515931261580093,13.407472224619035,20.87698099658618,13.069307625973053,observed
6760,19,team_1,0.641,20.50069182426463,13.435994477873974,20.84831486594822,12.8974564761053,observed
6761,19,team_1,0.4462,20.503224567200455,13.454677891017544,20.949425098532895,13.45107816883568,observed
6762,19,team_1,0.4803,20.402878083044463,13.46007568356076,20.873932499310225,13.553841129542798,observed
6763,19,team_1,0.4798,20.40441152286966,13.521141836194603,20.87983048618736,13.456766487088784,observed
6764,19,team_1,0.4857,20.374075896517727,13.586820309887912,20.848421464037752,13.482391459894583,observed
6765,19,team_1,0.5117,20.350441994884175,13.64796714696231,20.843126608724287,13.509642287739164,observed
6766,19,team_1,0.5315,20.323182112059857,13.5920361861121,20.842804071936836,13.480160507952235,observed
6767,19,team_1,0.5508,20.23424557940867,13.61650265109725,20.769676564425676,13.487194445277128,observed
6768,19,team_1,0.5536,20.21615954764562,13.674171318802264,20.742330400842825,13.5020824159038,observed
6769,19,team_1,0.564,20.210929140418514,13.74271193518974,20.744664753959746,13.560500671745269,observed
6801,17,team_0,1.4997,16.566532880280644,11.811989182239584,17.539076458859483,12.953658122834948,observed
6802,17,team_0,1.4553,16.42579807323477,11.82805263205768,17.386864569891422,12.920889847462783,observed
6803,17,team_0,1.4963,16.330931043222087,11.777670376905222,17.30864943872397,12.910342890991705,observed
6808,17,team_0,1.2403,15.889449984663974,11.472898897441272,16.678522624083847,12.429869839779002,observed
6809,17,team_0,1.2443,15.822173648588103,11.405598709416617,16.587844911975708,12.386437198112421,interpolated
6810,17,team_0,1.253,15.755220206839578,11.337288023820971,16.437153137595647,12.388443567197147,observed
7130,5,team_0,0.2842,25.953676898986423,14.501139208121511,25.800098581569387,14.740256589112168,interpolated
7131,5,team_0,1.0,25.54137354354824,15.671553042766078,25.78768722791792,14.70239916768408,observed
7132,5,team_0,0.4454,25.650725626766462,15.107239939222717,25.76921350895911,14.677897815101078,interpolated
7133,5,team_0,0.1879,25.77132619737416,14.485457169494504,25.761410401456533,14.673119954286554,observed
7301,18,team_0,1.4959,35.43369095378693,7.811864545576005,34.46987253054563,8.955863175982408,interpolated
7302,18,team_0,1.4573,35.43190685413136,7.88576487319203,34.43829528498831,8.951816142803619,interpolated
7303,18,team_0,1.387,35.43047846442436,7.955621835719673,34.60122682278231,9.067370473078592,observed
7304,18,team_0,1.1874,35.37235407149302,8.072607724095256,34.65525168353625,9.019046454006046,observed
7305,18,team_0,0.6986,35.16066924880709,8.403049326654783,34.72862672687144,8.952033467308503,observed
7306,18,team_0,0.1121,35.146259910403025,8.437676177685791,35.04743186534135,8.490502076164214,observed
7307,18,team_0,0.4065,35.11995351561261,8.424987658431803,34.85347654486795,8.732011493188297,observed
7308,18,team_0,0.4715,35.239413463927086,8.503704526456907,34.93519645553144,8.863872275529918,observed
7309,18,team_0,0.7243,35.196793492380436,8.491972559769925,34.751590355676626,9.063338382413294,observed
7310,18,team_0,0.6066,35.164574775381716,8.55663889774124,34.79127264593048,9.03476283341506,observed
7311,18,team_0,0.7425,35.143180498947245,8.55719528690925,34.679154247810544,9.136847864953694,observed
7312,18,team_0,0.728,35.11691977879676,8.549405475938835,34.6951641508649,9.142756515019082,observed
7313,18,team_0,0.7092,35.204943628135624,8.617733700379649,34.81069334703076,9.207291866295519,observed
7314,18,team_0,0.871,35.2248793642406,8.607097760816492,34.76499694360679,9.346798310913455,observed
7315,18,team_0,0.9009,35.26219632073271,8.602720536868329,34.821134002444474,9.388266890859423,observed
7316,18,team_0,0.8706,35.14651438895546,8.765048634167833,34.77815810341971,9.553846311046224,observed
7317,18,team_0,0.8216,35.10208493401893,8.823854724269504,34.80677355664217,9.59057115779871,observed
7318,18,team_0,0.7983,35.12163099161439,8.996532907360049,34.85228050807962,9.74805853414466,observed
7319,18,team_0,0.7876,35.08859159268126,9.110866993762498,34.85256523461199,9.862321011649502,observed
7320,18,team_0,0.7046,35.04578750498049,9.240691637392793,34.89449534374396,9.928883222367087,observed
7321,18,team_0,0.7098,35.055877262522586,9.109394313244591,34.92563461892598,9.807121049385364,observed
7322,18,team_0,0.7074,35.113299904115024,8.977436521242964,34.9963348512309,9.67508996887469,observed
7323,18,team_0,0.7042,35.196050451298476,8.882701395855145,35.08227586605184,9.577636291980978,observed
7324,18,team_0,0.6914,35.202873879911856,8.76921454482003,35.1076108187304,9.453970861266674,observed
7325,18,team_0,0.7379,35.21116920925273,8.641914773602863,35.09352842619633,9.370355456471609,observed
7326,18,team_0,0.7171,35.19872827881843,8.659358380474918,35.10388784676262,9.37017830065451,observed
7327,18,team_0,0.7548,35.172334686719985,8.70250646734525,35.05909843555559,9.448758680682195,observed
7328,18,team_0,0.7738,35.223441959646024,8.71600987442964,35.100211909429774,9.479922576303998,observed
7329,18,team_0,0.7097,35.24612477967999,8.682872389277714,35.11033106688108,9.379454481123178,observed
7330,18,team_0,0.6967,35.24954864543468,8.6835985070996,35.09368196886045,9.362595737489588,observed
7331,18,team_0,0.7232,35.21774172507915,8.648967145417808,35.12099865700224,9.365684660446973,observed
7332,18,team_0,0.7384,35.2054503907561,8.593230310595938,35.12024059503203,9.326696539648553,observed
7333,18,team_0,0.7146,35.20723979005812,8.579553433531498,35.1460566570305,9.291492116445962,observed
7334,18,team_0,0.7476,35.17945597493653,8.563704333702976,35.06101582973476,9.301901695875383,observed
7335,18,team_0,0.8526,35.2120441102225,8.491581144348014,35.00970588164883,9.319782399096018,observed
7336,18,team_0,0.9262,35.190928926735246,8.457774348633333,34.92932867586235,9.34622887755641,observed
7337,18,team_0,0.9581,35.18398254524281,8.48955653779566,34.86265334780278,9.392191059630507,observed
7338,18,team_0,0.964,35.17783922523951,8.536073124607528,34.83550834047407,9.437265633791908,observed
7344,18,team_0,0.8985,35.126686058717645,8.795746059336857,34.65392375918697,9.559838307210935,observed
7345,18,team_0,0.895,35.155734992518234,8.723626753246581,34.6948488934856,9.490806272441874,observed
7346,18,team_0,0.7633,35.152230174924064,8.925503066915326,34.72382779330274,9.557217021400675,observed
7347,18,team_0,0.8605,35.14674191600849,9.086119066882903,34.624117464184295,9.769778017570022,observed
7348,18,team_0,0.9102,35.148911090552524,9.174138070911608,34.58745300933008,9.89053470686936,observed
7349,18,team_0,0.7314,35.24133720894238,9.204798513739284,34.75116977126985,9.747623801538133,observed
7350,18,team_0,0.2854,35.265970315940955,9.310542090068084,35.03029484346899,9.471574696174152,observed
7351,18,team_0,0.093,35.22036057178683,9.406008158204932,35.171974899902445,9.326532420244915,observed
7352,18,team_0,0.8494,35.203400991576004,9.46936665828789,34.674975796740696,10.134356345760219,observed
7353,18,team_0,1.0975,35.170806463547244,9.51237904489882,34.510927053451304,10.389320269577869,observed
7354,18,team_0,1.0477,35.098631919535975,9.639146691692085,34.49316210619809,10.494220715379198,observed
7355,18,team_0,1.0275,35.040538313482486,9.752110606048834,34.451742374324375,10.594186105203494,observed
7356,18,team_0,1.1211,35.04933795915215,9.727553183927657,34.420290504672934,10.65551396472842,observed
7357,18,team_0,1.1404,35.02070484646506,9.833229943126426,34.36414195152122,10.765702133664576,interpolated
7358,18,team_0,1.1051,34.99220900218971,9.938020358701598,34.340527247516626,10.83055977689442,observed
7363,18,team_0,0.2345,34.645645551578674,11.361205138615732,34.44228823834098,11.244529418104332,observed
7364,18,team_0,0.3069,34.601049695740166,11.630726470359205,34.36465924307938,11.434931402917385,interpolated
7365,18,team_0,0.4338,34.557631152798145,11.89603849060357,34.3835318125637,11.498710230261032,observed
7366,18,team_0,0.5455,34.53736153257014,12.060194284010686,34.40435130717336,11.53120094515719,interpolated
7367,18,team_0,0.6997,34.51737414951201,12.221956632805304,34.447185356134575,11.525747058366552,interpolated
7368,18,team_0,0.8633,34.497662929953066,12.381377310197871,34.471725994383625,11.518439995608912,observed
7410,20,team_0,1.4864,32.83864553546424,19.30206742798501,31.475392310834987,19.894454670233515,observed
7411,20,team_0,1.3895,32.8245113520975,19.441134668310728,31.542318930871485,19.97647834124517,observed
7412,20,team_0,1.1854,32.76774909166022,19.60490485764755,31.653298730793644,20.008978077363803,observed
7413,20,team_0,1.1243,32.745825435645884,19.648888742678714,31.682337181892304,20.013491792135024,observed
7482,4,team_0,1.3761,39.01995865655871,16.663066974062644,39.24104245152727,15.304880840197226,observed
7483,4,team_0,1.3249,39.08819261029247,16.61531767233523,39.27705813590847,15.303923719860986,observed
7484,4,team_0,1.095,39.366495097245405,16.422699982675866,39.33254257711988,15.32827023461804,observed
7485,4,team_0,0.9304,39.52314182473993,16.302532244753316,39.40923457750884,15.379171200306544,observed
7486,4,team_0,0.7347,39.613709745425034,16.173898146969943,39.43318531789427,15.461712273634628,observed
7487,4,team_0,0.6047,39.661361904056186,16.08659393549344,39.55750481387249,15.490887680314069,observed
7488,4,team_0,0.5687,39.69608292827668,16.029407526918558,39.62223061284252,15.4655358158034,observed
7489,4,team_0,0.4579,39.753785144331474,15.956678792460954,39.57007040945818,15.537195198384639,observed
7490,4,team_0,0.4763,40.03535573477821,15.742603541326446,39.59135479845789,15.570209918035633,observed
7491,4,team_0,0.6858,40.09934204069878,15.72565485396021,39.41686752788246,15.793231196859693,observed
7492,4,team_0,0.6965,40.0693715299873,15.770212717063238,39.3867617398626,15.908606578364262,observed
7493,4,team_0,0.6762,39.988203464957785,15.845232344126021,39.3281960883983,15.99234584876901,observed
7494,4,team_0,0.4618,39.80151176967702,15.974184292351358,39.349718639155455,16.069761713487946,observed
7713,14,team_0,1.2581,29.545398839232547,14.192024423926274,28.472518729826103,14.849148389935491,observed
7714,14,team_0,0.7564,29.221004411642035,14.7964913630098,28.478343619798324,14.940239741455295,observed
7715,14,team_0,0.5769,29.002023166634014,15.270775938585107,28.490621139917,15.00379293769094,observed
7716,14,team_0,0.5783,29.041863603381838,15.28988365688179,28.523935239369557,15.032535057982459,observed
7717,14,team_0,0.5928,29.161286838363992,15.132929741478861,28.574004620594458,15.052602885080434,interpolated
7718,14,team_0,0.7067,29.284263605013063,14.971445927491308,28.58393297872023,15.065750243854373,observed
7719,14,team_0,0.7013,29.329682135379137,14.94062943176938,28.639980007051285,15.067685421814874,observed
7720,14,team_0,0.7339,29.402447245071304,14.906057583953329,28.683780982369022,15.055008107136176,observed
7721,14,team_0,0.7408,29.493453144024432,14.975996945228182,28.759604811663927,15.077400587630015,observed
7722,14,team_0,0.7213,29.504776282502924,15.076331588468424,28.78346696792112,15.077985124697033,observed
7723,14,team_0,0.7193,29.567129655964266,15.148107912547333,28.848732960649592,15.112297865061503,observed
7724,14,team_0,0.6385,29.43156847356949,15.342023164435902,28.85631551303966,15.065063387462622,observed
7725,14,team_0,0.7088,29.258893784249064,15.597857409873777,28.839543956552333,15.026358597240977,observed
7726,20,team_0,0.9133,29.243327545319886,15.697562363255212,28.448056463450957,16.14666685062878,observed
7727,20,team_0,1.0175,29.390158053054538,15.624308186619952,28.520588238142576,16.15265772058213,observed
7728,20,team_0,1.0616,29.482923260825473,15.619638018900167,28.58295901197704,16.182708484351423,observed
7729,20,team_0,1.0611,29.498474800653188,15.631026594586857,28.61505471966071,16.218904190883155,observed
7730,14,team_0,0.6432,29.480648947203456,15.668175413560727,29.13483345811087,15.125901492321994,observed
7731,14,team_0,0.6955,29.406986077150087,15.798739187446584,29.17008355201533,15.144778361215886,observed
7732,14,team_0,0.7131,29.388707646062432,15.868631669232565,29.18111649066271,15.186386123895273,observed
7733,14,team_0,0.7102,29.40786793277415,15.912248903095122,29.20641505784421,15.231168966341151,observed
7734,20,team_0,1.0413,29.425904706590227,15.892991028995334,28.531932926903746,16.42703971467226,observed
7735,20,team_0,1.1272,29.469560182847832,15.858633494603815,28.504588722712736,16.441157107537087,observed
7736,20,team_0,1.1234,29.44989324954234,15.90960359976409,28.471532631044372,16.461643143454204,observed
7737,20,team_0,1.1064,29.442762987165757,15.945438352258037,28.471527331417974,16.47543281800793,observed
7738,20,team_0,1.0958,29.46833846341417,15.976521911653952,28.501201777713327,16.49174398052711,observed
7739,20,team_0,1.1017,29.499702997407425,15.953795901811807,28.549718922220798,16.511760268602632,observed
7740,20,team_0,1.056,29.52902150389005,15.963188290705952,28.64139348621311,16.5352181540843,observed
7741,20,team_0,1.0322,29.55159118674724,15.91269643766998,28.722253058607386,16.527289247099414,observed
7742,5,team_0,0.8009,29.57876221313338,15.867019384954276,29.47727690060515,15.072618788797557,observed
7743,5,team_0,0.6435,29.60345837749576,15.837361530317263,29.389142888306925,15.23062241336314,observed
7744,5,team_0,0.6006,29.646990334679174,15.79926577118171,29.39725000518737,15.25302183692423,observed
7745,5,team_0,0.5786,29.66951512164634,15.769117408712878,29.41535862454836,15.249297685728084,observed
7746,5,team_0,0.4998,29.694417591723703,15.802412491598764,29.403233663402943,15.396161987449391,observed
7747,5,team_0,0.416,29.76982613025866,15.834310663646308,29.39433903469257,15.655306301370297,observed
7748,5,team_0,0.4202,29.793282641401763,15.867936397861333,29.38577274969163,15.765256071153953,observed
7749,5,team_0,0.3948,29.766473053820253,15.922688257494784,29.418377672838858,15.736429877742866,interpolated
7750,5,team_0,0.4289,29.739796289337708,15.977170736456545,29.31134491728038,15.95829051972532,observed
7751,5,team_0,0.4914,29.757925788632836,15.968147570320886,29.271864194892235,16.040600193420886,observed
7752,5,team_0,0.4804,29.780700342340623,15.959664614759498,29.305265257030037,16.02874454519672,observed
7753,5,team_0,0.4694,29.787591318513577,15.95718673564707,29.321757582027615,16.015313069107492,observed
